PAC,SHO,PAS,DRI,DEF,PHY,DIV,HAN,KIC,REF,SPE,POS,WF,Skill,Position,Rtg,Rarity
64.0,61.0,57.0,61.0,53.0,66.0,,,,,,,3,2,Midfielder,61,Bronze
54.0,31.0,41.0,43.0,60.0,70.0,,,,,,,2,2,Defender,61,Bronze
60.0,64.0,47.0,61.0,21.0,39.0,,,,,,,4,3,Attacker,61,Bronze
71.0,62.0,47.0,59.0,22.0,53.0,,,,,,,3,2,Attacker,61,Bronze
54.0,55.0,60.0,66.0,30.0,40.0,,,,,,,3,3,Attacker,61,Bronze
67.0,32.0,40.0,45.0,63.0,62.0,,,,,,,3,2,Defender,61,Bronze
75.0,50.0,57.0,55.0,55.0,64.0,,,,,,,3,2,Defender,61,Bronze
75.0,57.0,56.0,68.0,45.0,54.0,,,,,,,3,3,Midfielder,61,Bronze
66.0,33.0,40.0,63.0,60.0,62.0,,,,,,,2,2,Defender,61,Bronze
61.0,58.0,47.0,57.0,38.0,78.0,,,,,,,2,2,Attacker,61,Bronze
83.0,58.0,50.0,61.0,34.0,62.0,,,,,,,2,3,Midfielder,61,Bronze
64.0,51.0,57.0,61.0,59.0,68.0,,,,,,,3,2,Midfielder,61,Bronze
85.0,60.0,47.0,52.0,22.0,59.0,,,,,,,2,2,Attacker,61,Bronze
60.0,24.0,43.0,52.0,60.0,68.0,,,,,,,3,2,Defender,61,Bronze
50.0,44.0,39.0,47.0,60.0,75.0,,,,,,,4,2,Defender,61,Bronze
67.0,46.0,55.0,60.0,57.0,60.0,,,,,,,3,2,Defender,61,Bronze
83.0,44.0,59.0,62.0,44.0,48.0,,,,,,,3,3,Midfielder,61,Bronze
68.0,40.0,52.0,53.0,60.0,65.0,,,,,,,2,2,Defender,61,Bronze
58.0,46.0,54.0,60.0,58.0,65.0,,,,,,,3,2,Midfielder,61,Bronze
67.0,35.0,53.0,53.0,62.0,66.0,,,,,,,3,2,Defender,61,Bronze
67.0,35.0,53.0,53.0,62.0,66.0,,,,,,,3,2,Defender,61,Bronze
75.0,55.0,56.0,61.0,33.0,57.0,,,,,,,3,3,Midfielder,61,Bronze
53.0,61.0,47.0,53.0,32.0,67.0,,,,,,,3,2,Attacker,61,Bronze
65.0,32.0,51.0,51.0,61.0,67.0,,,,,,,4,2,Defender,61,Bronze
75.0,31.0,55.0,61.0,58.0,74.0,,,,,,,3,2,Midfielder,61,Bronze
75.0,31.0,55.0,61.0,58.0,74.0,,,,,,,3,2,Midfielder,61,Bronze
76.0,53.0,58.0,64.0,28.0,55.0,,,,,,,3,3,Midfielder,61,Bronze
72.0,56.0,53.0,64.0,23.0,60.0,,,,,,,3,2,Attacker,61,Bronze
72.0,56.0,53.0,64.0,23.0,60.0,,,,,,,3,2,Attacker,61,Bronze
45.0,37.0,37.0,40.0,62.0,68.0,,,,,,,2,2,Defender,61,Bronze
73.0,48.0,58.0,60.0,48.0,60.0,,,,,,,3,2,Midfielder,61,Bronze
67.0,45.0,61.0,58.0,58.0,69.0,,,,,,,3,2,Defender,61,Bronze
63.0,35.0,49.0,53.0,62.0,61.0,,,,,,,3,2,Defender,61,Bronze
63.0,35.0,49.0,53.0,62.0,61.0,,,,,,,3,2,Defender,61,Bronze
63.0,35.0,49.0,53.0,62.0,61.0,,,,,,,3,2,Defender,61,Bronze
77.0,44.0,54.0,69.0,28.0,40.0,,,,,,,4,3,Midfielder,61,Bronze
67.0,58.0,60.0,64.0,60.0,64.0,,,,,,,3,3,Midfielder,61,Bronze
77.0,33.0,48.0,45.0,56.0,69.0,,,,,,,3,2,Defender,61,Bronze
77.0,33.0,48.0,45.0,56.0,69.0,,,,,,,3,2,Defender,61,Bronze
62.0,59.0,43.0,52.0,25.0,76.0,,,,,,,3,2,Attacker,61,Bronze
62.0,59.0,43.0,52.0,25.0,76.0,,,,,,,3,2,Attacker,61,Bronze
65.0,45.0,59.0,57.0,65.0,67.0,,,,,,,3,2,Midfielder,61,Bronze
78.0,52.0,57.0,62.0,24.0,46.0,,,,,,,3,3,Midfielder,61,Bronze
80.0,54.0,52.0,64.0,24.0,53.0,,,,,,,4,3,Midfielder,61,Bronze
80.0,54.0,52.0,64.0,24.0,53.0,,,,,,,4,3,Midfielder,61,Bronze
82.0,32.0,44.0,53.0,56.0,66.0,,,,,,,2,2,Defender,61,Bronze
69.0,56.0,56.0,62.0,46.0,55.0,,,,,,,2,3,Midfielder,61,Bronze
69.0,56.0,56.0,62.0,46.0,55.0,,,,,,,2,3,Midfielder,61,Bronze
69.0,56.0,56.0,62.0,46.0,55.0,,,,,,,2,3,Midfielder,61,Bronze
90.0,53.0,50.0,63.0,30.0,56.0,,,,,,,3,3,Midfielder,61,Bronze
62.0,39.0,56.0,58.0,61.0,59.0,,,,,,,2,2,Midfielder,61,Bronze
83.0,38.0,50.0,55.0,56.0,59.0,,,,,,,2,2,Defender,61,Bronze
64.0,62.0,43.0,58.0,23.0,70.0,,,,,,,3,2,Attacker,61,Bronze
69.0,33.0,40.0,63.0,60.0,60.0,,,,,,,2,2,Defender,61,Bronze
72.0,59.0,48.0,65.0,22.0,44.0,,,,,,,3,2,Attacker,61,Bronze
72.0,59.0,48.0,65.0,22.0,44.0,,,,,,,3,2,Attacker,61,Bronze
70.0,51.0,56.0,64.0,50.0,51.0,,,,,,,3,3,Midfielder,61,Bronze
67.0,31.0,46.0,60.0,60.0,58.0,,,,,,,3,3,Defender,61,Bronze
67.0,31.0,46.0,60.0,60.0,58.0,,,,,,,3,3,Defender,61,Bronze
68.0,41.0,60.0,63.0,51.0,53.0,,,,,,,3,2,Midfielder,61,Bronze
79.0,60.0,41.0,60.0,26.0,59.0,,,,,,,3,2,Attacker,61,Bronze
71.0,49.0,55.0,66.0,35.0,47.0,,,,,,,3,3,Midfielder,61,Bronze
67.0,52.0,61.0,62.0,46.0,60.0,,,,,,,3,2,Midfielder,61,Bronze
66.0,45.0,60.0,68.0,35.0,39.0,,,,,,,3,3,Midfielder,61,Bronze
65.0,55.0,63.0,62.0,48.0,63.0,,,,,,,3,2,Midfielder,61,Bronze
45.0,30.0,38.0,36.0,61.0,70.0,,,,,,,3,2,Defender,61,Bronze
83.0,36.0,43.0,63.0,53.0,56.0,,,,,,,3,2,Defender,61,Bronze
83.0,36.0,43.0,63.0,53.0,56.0,,,,,,,3,2,Defender,61,Bronze
68.0,40.0,59.0,62.0,56.0,60.0,,,,,,,3,3,Defender,61,Bronze
70.0,32.0,45.0,53.0,57.0,70.0,,,,,,,3,2,Defender,61,Bronze
59.0,32.0,39.0,36.0,58.0,77.0,,,,,,,2,2,Defender,61,Bronze
76.0,59.0,54.0,65.0,30.0,43.0,,,,,,,4,4,Midfielder,61,Bronze
55.0,26.0,42.0,51.0,61.0,68.0,,,,,,,3,2,Defender,61,Bronze
69.0,62.0,54.0,61.0,26.0,56.0,,,,,,,3,3,Midfielder,61,Bronze
61.0,62.0,46.0,56.0,30.0,75.0,,,,,,,3,2,Attacker,61,Bronze
39.0,42.0,46.0,52.0,61.0,72.0,,,,,,,3,2,Defender,61,Bronze
78.0,38.0,54.0,61.0,54.0,53.0,,,,,,,3,2,Defender,61,Bronze
60.0,25.0,41.0,42.0,62.0,64.0,,,,,,,2,2,Defender,61,Bronze
65.0,56.0,60.0,61.0,57.0,63.0,,,,,,,4,2,Midfielder,61,Bronze
55.0,29.0,38.0,45.0,61.0,71.0,,,,,,,3,2,Defender,61,Bronze
47.0,27.0,40.0,47.0,61.0,66.0,,,,,,,3,2,Defender,61,Bronze
47.0,34.0,47.0,42.0,60.0,64.0,,,,,,,2,2,Defender,61,Bronze
76.0,55.0,59.0,62.0,53.0,61.0,,,,,,,3,2,Defender,61,Bronze
58.0,64.0,50.0,57.0,23.0,56.0,,,,,,,3,2,Attacker,61,Bronze
48.0,55.0,56.0,54.0,60.0,82.0,,,,,,,3,2,Midfielder,61,Bronze
45.0,46.0,60.0,65.0,57.0,72.0,,,,,,,3,3,Defender,61,Bronze
69.0,61.0,42.0,60.0,21.0,64.0,,,,,,,3,2,Attacker,61,Bronze
75.0,49.0,59.0,65.0,58.0,62.0,,,,,,,3,2,Midfielder,61,Bronze
75.0,49.0,59.0,65.0,58.0,62.0,,,,,,,3,2,Midfielder,61,Bronze
54.0,32.0,33.0,37.0,63.0,73.0,,,,,,,2,2,Defender,61,Bronze
64.0,25.0,45.0,55.0,59.0,69.0,,,,,,,3,2,Defender,61,Bronze
73.0,59.0,56.0,63.0,18.0,55.0,,,,,,,3,3,Attacker,61,Bronze
77.0,51.0,60.0,64.0,52.0,60.0,,,,,,,3,2,Midfielder,61,Bronze
77.0,51.0,60.0,64.0,52.0,60.0,,,,,,,3,2,Midfielder,61,Bronze
77.0,51.0,60.0,64.0,52.0,60.0,,,,,,,3,2,Midfielder,61,Bronze
68.0,51.0,63.0,62.0,49.0,53.0,,,,,,,3,3,Midfielder,61,Bronze
70.0,37.0,48.0,58.0,57.0,61.0,,,,,,,3,2,Defender,61,Bronze
73.0,60.0,52.0,62.0,27.0,56.0,,,,,,,3,3,Midfielder,61,Bronze
69.0,31.0,40.0,46.0,61.0,74.0,,,,,,,3,2,Defender,61,Bronze
47.0,59.0,49.0,58.0,25.0,74.0,,,,,,,2,2,Attacker,61,Bronze
70.0,33.0,40.0,40.0,60.0,75.0,,,,,,,2,2,Defender,61,Bronze
83.0,51.0,56.0,66.0,53.0,66.0,,,,,,,2,3,Midfielder,61,Bronze
72.0,31.0,44.0,53.0,57.0,62.0,,,,,,,3,2,Defender,61,Bronze
71.0,48.0,56.0,58.0,60.0,64.0,,,,,,,4,3,Midfielder,61,Bronze
64.0,52.0,60.0,58.0,58.0,60.0,,,,,,,3,2,Defender,61,Bronze
49.0,31.0,43.0,44.0,63.0,63.0,,,,,,,3,2,Defender,61,Bronze
83.0,58.0,41.0,60.0,23.0,59.0,,,,,,,2,2,Attacker,61,Bronze
82.0,38.0,51.0,61.0,54.0,63.0,,,,,,,3,3,Defender,61,Bronze
61.0,63.0,53.0,61.0,37.0,60.0,,,,,,,3,2,Attacker,61,Bronze
69.0,22.0,41.0,44.0,59.0,73.0,,,,,,,2,2,Defender,61,Bronze
62.0,27.0,46.0,50.0,60.0,63.0,,,,,,,3,2,Defender,61,Bronze
60.0,34.0,43.0,37.0,63.0,62.0,,,,,,,3,2,Defender,61,Bronze
34.0,52.0,61.0,59.0,56.0,69.0,,,,,,,3,2,Midfielder,61,Bronze
59.0,60.0,41.0,61.0,25.0,66.0,,,,,,,3,3,Attacker,61,Bronze
69.0,51.0,62.0,65.0,43.0,55.0,,,,,,,3,2,Midfielder,61,Bronze
52.0,58.0,68.0,63.0,61.0,62.0,,,,,,,3,3,Defender,61,Bronze
74.0,56.0,60.0,63.0,42.0,55.0,,,,,,,3,3,Midfielder,61,Bronze
64.0,58.0,49.0,59.0,28.0,74.0,,,,,,,3,2,Attacker,61,Bronze
72.0,30.0,38.0,64.0,58.0,59.0,,,,,,,3,2,Defender,61,Bronze
55.0,36.0,37.0,38.0,60.0,77.0,,,,,,,2,2,Defender,61,Bronze
44.0,30.0,41.0,38.0,61.0,72.0,,,,,,,3,2,Defender,61,Bronze
33.0,44.0,51.0,49.0,60.0,71.0,,,,,,,2,2,Defender,61,Bronze
54.0,65.0,45.0,57.0,23.0,45.0,,,,,,,3,2,Attacker,61,Bronze
55.0,33.0,41.0,42.0,62.0,63.0,,,,,,,3,2,Defender,61,Bronze
64.0,57.0,59.0,60.0,57.0,60.0,,,,,,,3,2,Midfielder,61,Bronze
59.0,50.0,57.0,59.0,62.0,75.0,,,,,,,3,2,Midfielder,61,Bronze
81.0,57.0,54.0,60.0,43.0,64.0,,,,,,,3,3,Midfielder,61,Bronze
36.0,53.0,43.0,47.0,60.0,69.0,,,,,,,2,2,Defender,61,Bronze
60.0,47.0,63.0,67.0,53.0,51.0,,,,,,,3,3,Midfielder,61,Bronze
78.0,46.0,55.0,66.0,25.0,41.0,,,,,,,3,3,Midfielder,61,Bronze
79.0,53.0,52.0,64.0,31.0,50.0,,,,,,,2,3,Attacker,61,Bronze
67.0,63.0,42.0,55.0,30.0,64.0,,,,,,,3,2,Attacker,61,Bronze
63.0,40.0,59.0,65.0,60.0,50.0,,,,,,,2,2,Defender,61,Bronze
63.0,40.0,59.0,65.0,60.0,50.0,,,,,,,2,2,Defender,61,Bronze
65.0,61.0,46.0,59.0,22.0,63.0,,,,,,,3,2,Attacker,61,Bronze
59.0,58.0,57.0,65.0,31.0,47.0,,,,,,,3,2,Midfielder,61,Bronze
59.0,34.0,48.0,54.0,58.0,75.0,,,,,,,4,2,Defender,61,Bronze
56.0,41.0,47.0,48.0,60.0,74.0,,,,,,,4,2,Defender,61,Bronze
56.0,30.0,41.0,44.0,64.0,57.0,,,,,,,3,2,Defender,61,Bronze
73.0,39.0,60.0,66.0,53.0,64.0,,,,,,,2,3,Midfielder,61,Bronze
61.0,50.0,53.0,56.0,59.0,68.0,,,,,,,3,2,Midfielder,61,Bronze
66.0,45.0,60.0,64.0,43.0,53.0,,,,,,,2,2,Midfielder,61,Bronze
58.0,28.0,42.0,43.0,59.0,70.0,,,,,,,2,2,Defender,61,Bronze
67.0,33.0,48.0,45.0,60.0,61.0,,,,,,,3,2,Defender,61,Bronze
78.0,47.0,56.0,63.0,34.0,63.0,,,,,,,3,3,Midfielder,61,Bronze
53.0,23.0,42.0,53.0,61.0,66.0,,,,,,,2,2,Defender,61,Bronze
53.0,23.0,42.0,53.0,61.0,66.0,,,,,,,2,2,Defender,61,Bronze
79.0,50.0,52.0,57.0,55.0,62.0,,,,,,,3,2,Defender,61,Bronze
74.0,37.0,52.0,59.0,56.0,63.0,,,,,,,2,2,Defender,61,Bronze
74.0,40.0,48.0,56.0,57.0,66.0,,,,,,,4,2,Defender,61,Bronze
59.0,26.0,40.0,38.0,61.0,68.0,,,,,,,3,2,Defender,61,Bronze
60.0,34.0,48.0,41.0,58.0,70.0,,,,,,,3,2,Defender,61,Bronze
60.0,34.0,48.0,41.0,58.0,70.0,,,,,,,3,2,Defender,61,Bronze
60.0,34.0,48.0,41.0,58.0,70.0,,,,,,,3,2,Defender,61,Bronze
67.0,31.0,46.0,55.0,61.0,68.0,,,,,,,3,2,Defender,61,Bronze
67.0,31.0,46.0,55.0,61.0,68.0,,,,,,,3,2,Defender,61,Bronze
54.0,33.0,38.0,44.0,63.0,66.0,,,,,,,2,2,Defender,61,Bronze
56.0,22.0,40.0,48.0,63.0,63.0,,,,,,,3,2,Defender,61,Bronze
71.0,50.0,56.0,61.0,50.0,40.0,,,,,,,2,2,Midfielder,61,Bronze
74.0,61.0,48.0,62.0,22.0,69.0,,,,,,,3,3,Attacker,61,Bronze
71.0,53.0,57.0,66.0,40.0,46.0,,,,,,,3,3,Midfielder,61,Bronze
66.0,59.0,45.0,56.0,43.0,85.0,,,,,,,3,2,Attacker,61,Bronze
75.0,36.0,51.0,58.0,56.0,60.0,,,,,,,3,2,Defender,61,Bronze
79.0,60.0,51.0,60.0,40.0,69.0,,,,,,,4,2,Attacker,61,Bronze
77.0,65.0,47.0,64.0,23.0,51.0,,,,,,,3,3,Attacker,61,Bronze
70.0,60.0,46.0,61.0,28.0,63.0,,,,,,,4,3,Attacker,61,Bronze
69.0,28.0,44.0,48.0,60.0,70.0,,,,,,,1,2,Defender,61,Bronze
67.0,32.0,45.0,45.0,62.0,64.0,,,,,,,4,2,Defender,61,Bronze
72.0,63.0,50.0,61.0,25.0,57.0,,,,,,,3,2,Attacker,61,Bronze
72.0,63.0,50.0,61.0,25.0,57.0,,,,,,,3,2,Attacker,61,Bronze
78.0,39.0,48.0,63.0,54.0,57.0,,,,,,,3,2,Defender,61,Bronze
78.0,39.0,48.0,63.0,54.0,57.0,,,,,,,3,2,Defender,61,Bronze
70.0,59.0,51.0,58.0,40.0,67.0,,,,,,,2,2,Attacker,61,Bronze
66.0,45.0,58.0,63.0,56.0,50.0,,,,,,,4,2,Midfielder,61,Bronze
73.0,60.0,65.0,67.0,28.0,59.0,,,,,,,3,2,Midfielder,61,Bronze
66.0,64.0,48.0,61.0,18.0,56.0,,,,,,,3,2,Attacker,61,Bronze
77.0,59.0,46.0,60.0,21.0,57.0,,,,,,,3,2,Attacker,61,Bronze
81.0,43.0,53.0,58.0,52.0,62.0,,,,,,,5,2,Defender,61,Bronze
64.0,54.0,60.0,61.0,54.0,64.0,,,,,,,3,3,Midfielder,61,Bronze
65.0,54.0,57.0,65.0,49.0,64.0,,,,,,,2,3,Midfielder,61,Bronze
54.0,31.0,48.0,54.0,61.0,69.0,,,,,,,3,2,Defender,61,Bronze
65.0,48.0,62.0,64.0,59.0,62.0,,,,,,,3,2,Midfielder,61,Bronze
54.0,48.0,58.0,63.0,61.0,65.0,,,,,,,3,2,Midfielder,61,Bronze
53.0,33.0,49.0,49.0,59.0,70.0,,,,,,,3,2,Defender,61,Bronze
53.0,33.0,49.0,49.0,59.0,70.0,,,,,,,3,2,Defender,61,Bronze
64.0,61.0,59.0,62.0,58.0,68.0,,,,,,,3,3,Midfielder,61,Bronze
76.0,36.0,53.0,61.0,55.0,53.0,,,,,,,2,3,Defender,61,Bronze
76.0,36.0,53.0,61.0,55.0,53.0,,,,,,,2,3,Defender,61,Bronze
76.0,60.0,51.0,61.0,24.0,63.0,,,,,,,3,2,Attacker,61,Bronze
59.0,34.0,39.0,41.0,59.0,71.0,,,,,,,3,2,Defender,61,Bronze
67.0,57.0,58.0,59.0,41.0,69.0,,,,,,,3,2,Midfielder,61,Bronze
61.0,37.0,48.0,46.0,61.0,66.0,,,,,,,2,2,Defender,61,Bronze
81.0,49.0,52.0,67.0,24.0,44.0,,,,,,,4,2,Midfielder,61,Bronze
50.0,33.0,45.0,43.0,60.0,77.0,,,,,,,2,2,Defender,61,Bronze
64.0,57.0,55.0,62.0,44.0,55.0,,,,,,,3,3,Midfielder,61,Bronze
64.0,57.0,55.0,62.0,44.0,55.0,,,,,,,3,3,Midfielder,61,Bronze
77.0,61.0,52.0,62.0,38.0,53.0,,,,,,,2,3,Attacker,61,Bronze
77.0,61.0,52.0,62.0,38.0,53.0,,,,,,,2,3,Attacker,61,Bronze
82.0,57.0,56.0,65.0,21.0,63.0,,,,,,,4,4,Midfielder,61,Bronze
79.0,62.0,54.0,62.0,30.0,63.0,,,,,,,3,3,Attacker,61,Bronze
62.0,63.0,44.0,57.0,24.0,57.0,,,,,,,3,2,Attacker,61,Bronze
67.0,45.0,51.0,57.0,58.0,71.0,,,,,,,3,2,Midfielder,61,Bronze
61.0,36.0,48.0,53.0,59.0,70.0,,,,,,,2,2,Defender,61,Bronze
61.0,36.0,48.0,53.0,59.0,70.0,,,,,,,2,2,Defender,61,Bronze
75.0,58.0,45.0,61.0,24.0,56.0,,,,,,,3,2,Attacker,61,Bronze
51.0,43.0,61.0,58.0,63.0,69.0,,,,,,,3,2,Defender,61,Bronze
51.0,43.0,61.0,58.0,63.0,69.0,,,,,,,3,2,Defender,61,Bronze
51.0,43.0,61.0,58.0,63.0,69.0,,,,,,,3,2,Defender,61,Bronze
66.0,46.0,58.0,63.0,54.0,57.0,,,,,,,3,2,Midfielder,61,Bronze
77.0,56.0,55.0,63.0,25.0,45.0,,,,,,,3,2,Midfielder,61,Bronze
62.0,33.0,50.0,56.0,60.0,60.0,,,,,,,4,2,Defender,61,Bronze
71.0,40.0,55.0,60.0,60.0,66.0,,,,,,,3,2,Defender,61,Bronze
71.0,40.0,55.0,60.0,60.0,66.0,,,,,,,3,2,Defender,61,Bronze
73.0,32.0,46.0,57.0,57.0,56.0,,,,,,,4,2,Defender,61,Bronze
58.0,48.0,58.0,65.0,54.0,55.0,,,,,,,4,2,Midfielder,61,Bronze
58.0,48.0,58.0,65.0,54.0,55.0,,,,,,,4,2,Midfielder,61,Bronze
68.0,45.0,56.0,59.0,56.0,66.0,,,,,,,3,2,Midfielder,61,Bronze
61.0,34.0,45.0,58.0,60.0,72.0,,,,,,,2,2,Defender,61,Bronze
81.0,60.0,55.0,61.0,30.0,67.0,,,,,,,3,3,Attacker,61,Bronze
81.0,60.0,55.0,61.0,30.0,67.0,,,,,,,3,3,Attacker,61,Bronze
66.0,56.0,57.0,62.0,29.0,41.0,,,,,,,3,3,Midfielder,61,Bronze
59.0,61.0,46.0,60.0,34.0,70.0,,,,,,,3,2,Attacker,61,Bronze
64.0,38.0,49.0,58.0,60.0,66.0,,,,,,,2,2,Defender,61,Bronze
31.0,45.0,35.0,49.0,58.0,69.0,,,,,,,3,2,Defender,61,Bronze
52.0,37.0,52.0,57.0,61.0,66.0,,,,,,,3,2,Defender,61,Bronze
52.0,37.0,52.0,57.0,61.0,66.0,,,,,,,3,2,Defender,61,Bronze
66.0,28.0,40.0,49.0,58.0,76.0,,,,,,,3,2,Defender,61,Bronze
68.0,61.0,51.0,62.0,41.0,67.0,,,,,,,3,3,Attacker,61,Bronze
68.0,61.0,51.0,62.0,41.0,67.0,,,,,,,3,3,Attacker,61,Bronze
65.0,36.0,49.0,55.0,58.0,64.0,,,,,,,2,2,Defender,61,Bronze
54.0,40.0,48.0,49.0,60.0,70.0,,,,,,,3,2,Midfielder,61,Bronze
62.0,60.0,48.0,61.0,24.0,71.0,,,,,,,3,3,Attacker,61,Bronze
58.0,59.0,61.0,63.0,49.0,51.0,,,,,,,3,2,Midfielder,61,Bronze
66.0,25.0,42.0,43.0,60.0,70.0,,,,,,,3,2,Defender,61,Bronze
68.0,31.0,42.0,51.0,59.0,68.0,,,,,,,3,2,Defender,61,Bronze
76.0,55.0,58.0,63.0,35.0,61.0,,,,,,,3,2,Midfielder,61,Bronze
65.0,56.0,59.0,65.0,55.0,62.0,,,,,,,2,3,Midfielder,61,Bronze
58.0,46.0,61.0,66.0,59.0,56.0,,,,,,,3,3,Midfielder,61,Bronze
58.0,46.0,61.0,66.0,59.0,56.0,,,,,,,3,3,Midfielder,61,Bronze
76.0,43.0,59.0,72.0,50.0,48.0,,,,,,,3,3,Midfielder,61,Bronze
64.0,52.0,60.0,58.0,57.0,63.0,,,,,,,3,2,Defender,61,Bronze
63.0,53.0,57.0,63.0,54.0,69.0,,,,,,,2,3,Midfielder,61,Bronze
72.0,60.0,57.0,64.0,32.0,47.0,,,,,,,3,2,Attacker,61,Bronze
75.0,60.0,43.0,59.0,29.0,73.0,,,,,,,3,2,Attacker,61,Bronze
75.0,60.0,43.0,59.0,29.0,73.0,,,,,,,3,2,Attacker,61,Bronze
85.0,30.0,53.0,58.0,49.0,70.0,,,,,,,3,2,Defender,61,Bronze
82.0,51.0,54.0,59.0,55.0,61.0,,,,,,,2,2,Defender,61,Bronze
73.0,58.0,57.0,61.0,29.0,72.0,,,,,,,4,3,Midfielder,61,Bronze
67.0,50.0,51.0,61.0,60.0,66.0,,,,,,,2,2,Midfielder,61,Bronze
71.0,57.0,58.0,59.0,41.0,72.0,,,,,,,3,3,Midfielder,61,Bronze
67.0,53.0,61.0,63.0,49.0,60.0,,,,,,,3,3,Midfielder,61,Bronze
87.0,59.0,50.0,60.0,29.0,57.0,,,,,,,3,3,Midfielder,61,Bronze
87.0,59.0,50.0,60.0,29.0,57.0,,,,,,,3,3,Midfielder,61,Bronze
87.0,59.0,50.0,60.0,29.0,57.0,,,,,,,3,3,Midfielder,61,Bronze
74.0,61.0,43.0,63.0,28.0,76.0,,,,,,,3,3,Attacker,61,Bronze
66.0,54.0,62.0,62.0,59.0,54.0,,,,,,,3,3,Midfielder,61,Bronze
67.0,52.0,59.0,66.0,61.0,38.0,,,,,,,2,3,Midfielder,61,Bronze
67.0,52.0,59.0,66.0,61.0,38.0,,,,,,,2,3,Midfielder,61,Bronze
68.0,54.0,57.0,65.0,39.0,43.0,,,,,,,4,3,Midfielder,61,Bronze
67.0,52.0,57.0,67.0,43.0,56.0,,,,,,,3,2,Midfielder,61,Bronze
52.0,30.0,40.0,43.0,61.0,61.0,,,,,,,2,2,Defender,61,Bronze
52.0,30.0,40.0,43.0,61.0,61.0,,,,,,,2,2,Defender,61,Bronze
56.0,26.0,37.0,41.0,61.0,70.0,,,,,,,3,2,Defender,61,Bronze
65.0,55.0,60.0,59.0,60.0,81.0,,,,,,,3,2,Midfielder,61,Bronze
65.0,55.0,60.0,59.0,60.0,81.0,,,,,,,3,2,Midfielder,61,Bronze
71.0,27.0,42.0,48.0,60.0,70.0,,,,,,,3,2,Defender,61,Bronze
70.0,49.0,56.0,55.0,57.0,63.0,,,,,,,3,2,Defender,61,Bronze
70.0,29.0,49.0,53.0,60.0,65.0,,,,,,,2,2,Defender,61,Bronze
86.0,54.0,55.0,61.0,33.0,64.0,,,,,,,3,3,Attacker,61,Bronze
86.0,54.0,55.0,61.0,33.0,64.0,,,,,,,3,3,Attacker,61,Bronze
72.0,38.0,54.0,59.0,61.0,69.0,,,,,,,3,2,Midfielder,61,Bronze
68.0,33.0,43.0,59.0,59.0,68.0,,,,,,,3,2,Defender,61,Bronze
68.0,33.0,43.0,59.0,59.0,68.0,,,,,,,3,2,Defender,61,Bronze
71.0,59.0,52.0,60.0,37.0,67.0,,,,,,,3,3,Attacker,61,Bronze
58.0,32.0,53.0,53.0,61.0,53.0,,,,,,,3,2,Midfielder,61,Bronze
65.0,31.0,43.0,54.0,60.0,71.0,,,,,,,3,2,Defender,61,Bronze
61.0,58.0,63.0,60.0,47.0,53.0,,,,,,,3,2,Midfielder,61,Bronze
72.0,46.0,57.0,63.0,43.0,53.0,,,,,,,3,2,Midfielder,61,Bronze
72.0,46.0,57.0,63.0,43.0,53.0,,,,,,,3,2,Midfielder,61,Bronze
63.0,28.0,41.0,45.0,60.0,66.0,,,,,,,3,2,Defender,61,Bronze
66.0,52.0,56.0,64.0,59.0,65.0,,,,,,,3,2,Midfielder,61,Bronze
66.0,52.0,56.0,64.0,59.0,65.0,,,,,,,3,2,Midfielder,61,Bronze
66.0,49.0,57.0,59.0,54.0,58.0,,,,,,,2,2,Defender,61,Bronze
58.0,29.0,44.0,47.0,60.0,66.0,,,,,,,2,2,Defender,61,Bronze
70.0,60.0,46.0,56.0,34.0,68.0,,,,,,,3,2,Attacker,61,Bronze
70.0,60.0,46.0,56.0,34.0,68.0,,,,,,,3,2,Attacker,61,Bronze
64.0,37.0,52.0,53.0,57.0,68.0,,,,,,,2,2,Defender,61,Bronze
64.0,37.0,52.0,53.0,57.0,68.0,,,,,,,2,2,Defender,61,Bronze
67.0,62.0,52.0,64.0,24.0,52.0,,,,,,,3,3,Attacker,61,Bronze
41.0,38.0,54.0,55.0,60.0,59.0,,,,,,,2,2,Defender,61,Bronze
64.0,52.0,57.0,63.0,61.0,62.0,,,,,,,2,2,Midfielder,61,Bronze
57.0,29.0,42.0,52.0,59.0,71.0,,,,,,,2,2,Defender,61,Bronze
57.0,29.0,42.0,52.0,59.0,71.0,,,,,,,2,2,Defender,61,Bronze
57.0,29.0,42.0,52.0,59.0,71.0,,,,,,,2,2,Defender,61,Bronze
69.0,52.0,58.0,61.0,56.0,62.0,,,,,,,4,2,Defender,61,Bronze
71.0,39.0,57.0,63.0,60.0,71.0,,,,,,,3,2,Defender,61,Bronze
81.0,53.0,47.0,67.0,26.0,43.0,,,,,,,4,4,Attacker,61,Bronze
72.0,54.0,55.0,65.0,36.0,41.0,,,,,,,2,3,Midfielder,61,Bronze
72.0,54.0,55.0,65.0,36.0,41.0,,,,,,,2,3,Midfielder,61,Bronze
59.0,34.0,52.0,49.0,61.0,55.0,,,,,,,3,2,Defender,61,Bronze
69.0,59.0,47.0,65.0,25.0,60.0,,,,,,,4,4,Attacker,61,Bronze
69.0,62.0,45.0,58.0,44.0,57.0,,,,,,,3,2,Attacker,61,Bronze
78.0,61.0,49.0,61.0,21.0,67.0,,,,,,,4,3,Attacker,61,Bronze
